epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
35 | 11.7653 | 0.2864 | 0.7132 | 0.4534 | 1.2514 | 19.3625 | 0.2867 | 0.1664 | 6.2205 | 62.5068 | 0.2400 | 0.7993 | 0.5065 | 37.5235 | 84.3756 | 0.2004 | 0.1456 | 6.3256
36 | 11.8858 | 0.2865 | 0.7132 | 0.4510 | 1.2514 | 19.6083 | 0.2867 | 0.1654 | 6.2204 | 62.9241 | 0.2401 | 0.8011 | 0.5074 | 37.7065 | 85.0212 | 0.1985 | 0.1440 | 6.3250
37 | 12.2471 | 0.2868 | 0.7132 | 0.4504 | 1.2514 | 20.3313 | 0.2867 | 0.1646 | 6.2202 | 64.0209 | 0.2357 | 0.7992 | 0.5039 | 38.8833 | 86.0579 | 0.2004 | 0.1438 | 6.3266
38 | 12.6183 | 0.2879 | 0.7132 | 0.4461 | 1.2514 | 21.0801 | 0.2867 | 0.1638 | 6.2204 | 64.4165 | 0.2382 | 0.8001 | 0.5011 | 38.5564 | 87.1726 | 0.1995 | 0.1438 | 6.3404
39 | 12.9787 | 0.2888 | 0.7132 | 0.4441 | 1.2514 | 21.8030 | 0.2867 | 0.1630 | 6.2203 | 64.3688 | 0.2373 | 0.7964 | 0.4997 | 37.8044 | 87.8421 | 0.2032 | 0.1423 | 6.3347
40 | 13.3859 | 0.2891 | 0.7132 | 0.4429 | 1.2514 | 22.6191 | 0.2867 | 0.1621 | 6.2202 | 65.4323 | 0.2405 | 0.8002 | 0.4976 | 39.0248 | 88.7397 | 0.1994 | 0.1404 | 6.3292
41 | 13.6670 | 0.2892 | 0.7133 | 0.4420 | 1.2513 | 23.1830 | 0.2866 | 0.1615 | 6.2201 | 66.0462 | 0.2343 | 0.7989 | 0.4960 | 40.0200 | 88.9872 | 0.2007 | 0.1419 | 6.3555
42 | 14.0289 | 0.2883 | 0.7132 | 0.4408 | 1.2515 | 23.9109 | 0.2867 | 0.1630 | 6.2202 | 63.2213 | 0.2392 | 0.7952 | 0.4923 | 37.2613 | 86.1052 | 0.2045 | 0.1442 | 6.3255
43 | 14.3263 | 0.2877 | 0.7131 | 0.4366 | 1.2517 | 24.5154 | 0.2868 | 0.1661 | 6.2208 | 58.1414 | 0.2331 | 0.7882 | 0.4868 | 34.1368 | 79.1034 | 0.2115 | 0.1482 | 6.3516
44 | 14.7320 | 0.2870 | 0.7130 | 0.4350 | 1.2522 | 25.3311 | 0.2869 | 0.1691 | 6.2219 | 52.4376 | 0.2316 | 0.7839 | 0.4752 | 30.9364 | 70.9300 | 0.2157 | 0.1524 | 6.3566
45 | 14.5772 | 0.2873 | 0.7128 | 0.4292 | 1.2526 | 25.0323 | 0.2871 | 0.1705 | 6.2225 | 51.1324 | 0.2344 | 0.7794 | 0.4697 | 30.1429 | 69.1315 | 0.2203 | 0.1531 | 6.3290
46 | 14.3755 | 0.2885 | 0.7127 | 0.4224 | 1.2527 | 24.6400 | 0.2872 | 0.1707 | 6.2229 | 51.2529 | 0.2335 | 0.7796 | 0.4654 | 30.5897 | 68.9340 | 0.2201 | 0.1531 | 6.3436
47 | 14.1329 | 0.2890 | 0.7127 | 0.4177 | 1.2525 | 24.1635 | 0.2872 | 0.1701 | 6.2231 | 50.3481 | 0.2326 | 0.7772 | 0.4606 | 30.1462 | 67.5845 | 0.2225 | 0.1525 | 6.3388
48 | 14.0310 | 0.2902 | 0.7126 | 0.4112 | 1.2526 | 23.9704 | 0.2873 | 0.1690 | 6.2233 | 49.7084 | 0.2346 | 0.7772 | 0.4563 | 29.9602 | 66.4969 | 0.2225 | 0.1515 | 6.3304
49 | 13.9170 | 0.2910 | 0.7125 | 0.4069 | 1.2527 | 23.7496 | 0.2874 | 0.1680 | 6.2233 | 49.1674 | 0.2348 | 0.7762 | 0.4530 | 29.3885 | 65.9922 | 0.2235 | 0.1498 | 6.3527
50 | 13.8949 | 0.2922 | 0.7125 | 0.4019 | 1.2524 | 23.7133 | 0.2874 | 0.1668 | 6.2235 | 49.1650 | 0.2349 | 0.7754 | 0.4489 | 29.5143 | 65.8715 | 0.2243 | 0.1493 | 6.3480
51 | 13.8258 | 0.2936 | 0.7124 | 0.3966 | 1.2522 | 23.5832 | 0.2874 | 0.1661 | 6.2238 | 48.8862 | 0.2362 | 0.7727 | 0.4426 | 29.1007 | 65.7422 | 0.2270 | 0.1493 | 6.3529
52 | 13.8311 | 0.2951 | 0.7124 | 0.3921 | 1.2522 | 23.5998 | 0.2875 | 0.1649 | 6.2238 | 48.5962 | 0.2383 | 0.7745 | 0.4382 | 28.7323 | 65.5318 | 0.2252 | 0.1472 | 6.3503
53 | 13.7727 | 0.2962 | 0.7124 | 0.3877 | 1.2520 | 23.4900 | 0.2875 | 0.1636 | 6.2240 | 49.1142 | 0.2386 | 0.7753 | 0.4328 | 28.9065 | 66.4038 | 0.2244 | 0.1476 | 6.3399
54 | 13.8089 | 0.2971 | 0.7124 | 0.3830 | 1.2520 | 23.5698 | 0.2875 | 0.1626 | 6.2241 | 49.2609 | 0.2373 | 0.7739 | 0.4320 | 29.1057 | 66.5031 | 0.2258 | 0.1457 | 6.3537
55 | 13.7802 | 0.2972 | 0.7125 | 0.3815 | 1.2517 | 23.5155 | 0.2874 | 0.1615 | 6.2240 | 49.1712 | 0.2393 | 0.7742 | 0.4302 | 28.9438 | 66.4857 | 0.2255 | 0.1447 | 6.3471
56 | 14.0154 | 0.2982 | 0.7125 | 0.3784 | 1.2514 | 23.9902 | 0.2874 | 0.1610 | 6.2241 | 49.3310 | 0.2386 | 0.7718 | 0.4269 | 28.6934 | 67.0685 | 0.2279 | 0.1445 | 6.3464
57 | 14.1861 | 0.2993 | 0.7125 | 0.3747 | 1.2513 | 24.3368 | 0.2874 | 0.1600 | 6.2241 | 48.8263 | 0.2395 | 0.7730 | 0.4230 | 28.5443 | 66.2109 | 0.2266 | 0.1429 | 6.3530
58 | 14.3761 | 0.3001 | 0.7125 | 0.3715 | 1.2509 | 24.7222 | 0.2874 | 0.1595 | 6.2244 | 49.4366 | 0.2399 | 0.7726 | 0.4217 | 29.1433 | 66.8365 | 0.2270 | 0.1434 | 6.3421
59 | 14.7428 | 0.3008 | 0.7125 | 0.3699 | 1.2509 | 25.4571 | 0.2874 | 0.1591 | 6.2244 | 49.3544 | 0.2391 | 0.7707 | 0.4182 | 28.7935 | 67.0314 | 0.2290 | 0.1432 | 6.3638
60 | 14.9181 | 0.3018 | 0.7125 | 0.3658 | 1.2505 | 25.8144 | 0.2874 | 0.1585 | 6.2245 | 48.8416 | 0.2400 | 0.7696 | 0.4156 | 28.2006 | 66.6062 | 0.2301 | 0.1424 | 6.3491
61 | 15.0071 | 0.3029 | 0.7126 | 0.3624 | 1.2502 | 25.9971 | 0.2873 | 0.1580 | 6.2247 | 48.6593 | 0.2413 | 0.7712 | 0.4126 | 28.1369 | 66.3061 | 0.2285 | 0.1419 | 6.3456
62 | 15.3209 | 0.3038 | 0.7126 | 0.3600 | 1.2500 | 26.6281 | 0.2873 | 0.1576 | 6.2249 | 48.6173 | 0.2418 | 0.7693 | 0.4104 | 27.9768 | 66.3886 | 0.2304 | 0.1414 | 6.3540
63 | 15.7607 | 0.3047 | 0.7127 | 0.3583 | 1.2498 | 27.5092 | 0.2872 | 0.1570 | 6.2249 | 49.0157 | 0.2424 | 0.7702 | 0.4074 | 28.4513 | 66.7138 | 0.2295 | 0.1407 | 6.3516
64 | 15.9975 | 0.3052 | 0.7128 | 0.3556 | 1.2491 | 27.9877 | 0.2871 | 0.1562 | 6.2251 | 48.7797 | 0.2411 | 0.7687 | 0.4066 | 27.9897 | 66.7111 | 0.2310 | 0.1405 | 6.3503
65 | 16.1039 | 0.3045 | 0.7128 | 0.3541 | 1.2477 | 28.2061 | 0.2871 | 0.1556 | 6.2251 | 48.4558 | 0.2421 | 0.7666 | 0.4045 | 27.6271 | 66.4322 | 0.2331 | 0.1404 | 6.3501
66 | 16.4539 | 0.3049 | 0.7129 | 0.3504 | 1.2465 | 28.9140 | 0.2870 | 0.1560 | 6.2257 | 48.2624 | 0.2448 | 0.7665 | 0.3998 | 27.0664 | 66.6106 | 0.2332 | 0.1407 | 6.3469
67 | 17.0341 | 0.3060 | 0.7129 | 0.3466 | 1.2463 | 30.0797 | 0.2870 | 0.1562 | 6.2259 | 48.0587 | 0.2434 | 0.7644 | 0.3974 | 26.8888 | 66.3909 | 0.2353 | 0.1410 | 6.3601
68 | 17.4844 | 0.3069 | 0.7130 | 0.3444 | 1.2457 | 30.9833 | 0.2869 | 0.1558 | 6.2261 | 48.4518 | 0.2430 | 0.7634 | 0.3944 | 26.6757 | 67.3989 | 0.2363 | 0.1412 | 6.3612
69 | 17.7806 | 0.3074 | 0.7131 | 0.3422 | 1.2450 | 31.5796 | 0.2868 | 0.1556 | 6.2264 | 48.4465 | 0.2436 | 0.7642 | 0.3910 | 26.7129 | 67.3548 | 0.2355 | 0.1410 | 6.3641
70 | 18.1455 | 0.3083 | 0.7131 | 0.3397 | 1.2445 | 32.3131 | 0.2867 | 0.1554 | 6.2267 | 48.2110 | 0.2445 | 0.7621 | 0.3885 | 25.8848 | 67.7169 | 0.2376 | 0.1410 | 6.3780
71 | 18.3580 | 0.3091 | 0.7132 | 0.3378 | 1.2440 | 32.7404 | 0.2866 | 0.1549 | 6.2268 | 48.5237 | 0.2437 | 0.7615 | 0.3859 | 26.0160 | 68.2214 | 0.2382 | 0.1408 | 6.3644
72 | 18.7048 | 0.3097 | 0.7133 | 0.3357 | 1.2436 | 33.4374 | 0.2865 | 0.1540 | 6.2269 | 48.9107 | 0.2434 | 0.7597 | 0.3843 | 25.7864 | 69.2321 | 0.2400 | 0.1399 | 6.3660
73 | 19.0167 | 0.3102 | 0.7134 | 0.3338 | 1.2431 | 34.0643 | 0.2865 | 0.1534 | 6.2271 | 48.8320 | 0.2435 | 0.7606 | 0.3824 | 25.4585 | 69.4044 | 0.2391 | 0.1395 | 6.3667
74 | 19.2725 | 0.3108 | 0.7134 | 0.3319 | 1.2425 | 34.5789 | 0.2864 | 0.1528 | 6.2271 | 48.5740 | 0.2432 | 0.7602 | 0.3797 | 25.7126 | 68.6408 | 0.2394 | 0.1387 | 6.3666
75 | 19.4858 | 0.3112 | 0.7135 | 0.3303 | 1.2420 | 35.0083 | 0.2864 | 0.1520 | 6.2273 | 48.7278 | 0.2442 | 0.7606 | 0.3774 | 25.4086 | 69.2551 | 0.2391 | 0.1382 | 6.3636
76 | 19.6178 | 0.3119 | 0.7136 | 0.3285 | 1.2413 | 35.2752 | 0.2863 | 0.1512 | 6.2275 | 48.5192 | 0.2435 | 0.7603 | 0.3765 | 25.0338 | 69.2154 | 0.2394 | 0.1375 | 6.3687
77 | 19.7954 | 0.3121 | 0.7137 | 0.3278 | 1.2407 | 35.6317 | 0.2862 | 0.1505 | 6.2275 | 48.3475 | 0.2446 | 0.7599 | 0.3746 | 24.6576 | 69.2513 | 0.2398 | 0.1370 | 6.3639
78 | 19.8443 | 0.3122 | 0.7137 | 0.3266 | 1.2402 | 35.7319 | 0.2862 | 0.1498 | 6.2276 | 47.8073 | 0.2443 | 0.7609 | 0.3737 | 24.1518 | 68.6763 | 0.2387 | 0.1358 | 6.3696
79 | 19.9012 | 0.3123 | 0.7138 | 0.3258 | 1.2391 | 35.8482 | 0.2860 | 0.1490 | 6.2277 | 47.6068 | 0.2435 | 0.7598 | 0.3733 | 23.8803 | 68.5529 | 0.2399 | 0.1360 | 6.3593
80 | 19.9568 | 0.3121 | 0.7139 | 0.3250 | 1.2383 | 35.9616 | 0.2859 | 0.1483 | 6.2279 | 47.1020 | 0.2433 | 0.7598 | 0.3720 | 23.6060 | 67.8199 | 0.2398 | 0.1353 | 6.3636
81 | 19.9395 | 0.3122 | 0.7141 | 0.3240 | 1.2375 | 35.9295 | 0.2858 | 0.1477 | 6.2280 | 46.9221 | 0.2426 | 0.7602 | 0.3710 | 23.3893 | 67.6786 | 0.2395 | 0.1344 | 6.3708
82 | 19.8828 | 0.3121 | 0.7142 | 0.3232 | 1.2365 | 35.8189 | 0.2857 | 0.1472 | 6.2282 | 45.9707 | 0.2434 | 0.7599 | 0.3697 | 22.5592 | 66.6088 | 0.2398 | 0.1342 | 6.3611
83 | 19.8025 | 0.3120 | 0.7143 | 0.3224 | 1.2352 | 35.6610 | 0.2856 | 0.1467 | 6.2286 | 44.5869 | 0.2421 | 0.7597 | 0.3688 | 22.0208 | 64.3835 | 0.2400 | 0.1340 | 6.3667
84 | 19.7070 | 0.3116 | 0.7145 | 0.3218 | 1.2339 | 35.4728 | 0.2854 | 0.1461 | 6.2289 | 43.7865 | 0.2420 | 0.7589 | 0.3671 | 21.8397 | 62.9696 | 0.2408 | 0.1340 | 6.3615
85 | 19.6536 | 0.3116 | 0.7146 | 0.3205 | 1.2333 | 35.3688 | 0.2853 | 0.1454 | 6.2292 | 43.0044 | 0.2432 | 0.7599 | 0.3659 | 21.1413 | 62.1028 | 0.2398 | 0.1326 | 6.3566
86 | 19.6936 | 0.3115 | 0.7147 | 0.3195 | 1.2323 | 35.4520 | 0.2851 | 0.1445 | 6.2295 | 42.5941 | 0.2427 | 0.7592 | 0.3647 | 20.7577 | 61.6710 | 0.2405 | 0.1322 | 6.3535
87 | 19.6720 | 0.3113 | 0.7149 | 0.3191 | 1.2312 | 35.4105 | 0.2850 | 0.1436 | 6.2297 | 42.2363 | 0.2425 | 0.7597 | 0.3641 | 20.5459 | 61.1681 | 0.2400 | 0.1312 | 6.3493
88 | 19.6723 | 0.3111 | 0.7150 | 0.3190 | 1.2305 | 35.4124 | 0.2849 | 0.1425 | 6.2300 | 41.8697 | 0.2421 | 0.7591 | 0.3634 | 20.1885 | 60.7961 | 0.2406 | 0.1307 | 6.3479
89 | 19.6498 | 0.3110 | 0.7152 | 0.3189 | 1.2300 | 35.3679 | 0.2847 | 0.1414 | 6.2302 | 41.6277 | 0.2433 | 0.7597 | 0.3634 | 19.6514 | 60.8478 | 0.2400 | 0.1298 | 6.3340
90 | 19.6576 | 0.3108 | 0.7153 | 0.3192 | 1.2292 | 35.3837 | 0.2846 | 0.1402 | 6.2303 | 41.6444 | 0.2432 | 0.7608 | 0.3633 | 19.7508 | 60.7801 | 0.2390 | 0.1279 | 6.3326
91 | 19.6116 | 0.3107 | 0.7155 | 0.3193 | 1.2285 | 35.2922 | 0.2844 | 0.1390 | 6.2305 | 41.5513 | 0.2431 | 0.7600 | 0.3628 | 19.7086 | 60.6391 | 0.2397 | 0.1274 | 6.3301
92 | 19.5772 | 0.3107 | 0.7156 | 0.3192 | 1.2279 | 35.2238 | 0.2843 | 0.1379 | 6.2306 | 41.4509 | 0.2429 | 0.7600 | 0.3628 | 19.5470 | 60.6003 | 0.2397 | 0.1265 | 6.3290
93 | 19.5780 | 0.3105 | 0.7157 | 0.3196 | 1.2270 | 35.2257 | 0.2842 | 0.1368 | 6.2307 | 41.5306 | 0.2431 | 0.7602 | 0.3631 | 19.5304 | 60.7747 | 0.2395 | 0.1255 | 6.3308
94 | 19.5690 | 0.3104 | 0.7159 | 0.3201 | 1.2267 | 35.2069 | 0.2840 | 0.1359 | 6.2306 | 41.5459 | 0.2430 | 0.7604 | 0.3636 | 19.4695 | 60.8658 | 0.2393 | 0.1247 | 6.3243
95 | 19.5410 | 0.3103 | 0.7160 | 0.3206 | 1.2260 | 35.1507 | 0.2839 | 0.1350 | 6.2306 | 41.4586 | 0.2432 | 0.7608 | 0.3639 | 19.4058 | 60.7534 | 0.2389 | 0.1239 | 6.3216
96 | 19.5106 | 0.3102 | 0.7160 | 0.3208 | 1.2253 | 35.0900 | 0.2838 | 0.1343 | 6.2306 | 41.4394 | 0.2433 | 0.7606 | 0.3639 | 19.3709 | 60.7503 | 0.2392 | 0.1235 | 6.3204
97 | 19.5243 | 0.3103 | 0.7161 | 0.3207 | 1.2250 | 35.1177 | 0.2838 | 0.1338 | 6.2305 | 41.4557 | 0.2433 | 0.7607 | 0.3639 | 19.3433 | 60.8105 | 0.2390 | 0.1231 | 6.3183
98 | 19.5561 | 0.3104 | 0.7162 | 0.3207 | 1.2248 | 35.1811 | 0.2837 | 0.1335 | 6.2305 | 41.4552 | 0.2433 | 0.7607 | 0.3638 | 19.3381 | 60.8148 | 0.2390 | 0.1228 | 6.3179
99 | 19.5603 | 0.3104 | 0.7162 | 0.3208 | 1.2246 | 35.1895 | 0.2837 | 0.1333 | 6.2303 | 41.4208 | 0.2434 | 0.7608 | 0.3641 | 19.3204 | 60.7631 | 0.2390 | 0.1227 | 6.3182
100 | 19.5628 | 0.3104 | 0.7162 | 0.3209 | 1.2245 | 35.1944 | 0.2837 | 0.1333 | 6.2299 | 41.4444 | 0.2434 | 0.7608 | 0.3640 | 19.3292 | 60.8017 | 0.2390 | 0.1227 | 6.3177
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 39.5266 | 0.3647 | 0.6985 | 0.4076 | 1.3554 | 74.7448 | 0.3014 | 0.6212 | 7.2077 | 125.7563 | 0.2736 | 0.8649 | 0.4141 | 91.8794 | 156.2113 | 0.1347 | 0.5981 | 5.7373
2 | 16.3116 | 0.3839 | 0.6681 | 0.1492 | 1.2385 | 28.9705 | 0.3318 | 0.8387 | 7.2160 | 87.1256 | 0.2701 | 0.8097 | 0.2919 | 71.8200 | 99.4781 | 0.1900 | 0.6727 | 5.9755
3 | 10.2027 | 0.3754 | 0.6643 | 0.1343 | 1.2434 | 16.8022 | 0.3357 | 0.7929 | 7.2220 | 74.5213 | 0.2703 | 0.7767 | 0.2644 | 65.9723 | 80.3484 | 0.2231 | 0.6442 | 6.2951
4 | 7.4210 | 0.3590 | 0.6617 | 0.1478 | 1.2456 | 11.2473 | 0.3382 | 0.7148 | 7.2248 | 61.7319 | 0.2752 | 0.7502 | 0.2589 | 53.7430 | 67.1321 | 0.2496 | 0.5813 | 6.6920
5 | 6.1762 | 0.3383 | 0.6609 | 0.1753 | 1.2476 | 8.7436 | 0.3391 | 0.6174 | 7.2276 | 47.6910 | 0.2826 | 0.7319 | 0.2708 | 40.5297 | 52.2796 | 0.2680 | 0.5075 | 6.9352
6 | 5.6436 | 0.3208 | 0.6608 | 0.2068 | 1.2482 | 7.6502 | 0.3391 | 0.5184 | 7.2288 | 39.6166 | 0.2751 | 0.7194 | 0.2910 | 32.4015 | 44.2582 | 0.2805 | 0.4297 | 7.0745
7 | 5.2651 | 0.3098 | 0.6610 | 0.2312 | 1.2481 | 6.8660 | 0.3389 | 0.4280 | 7.2293 | 36.2162 | 0.2722 | 0.7181 | 0.3026 | 28.5051 | 41.3359 | 0.2819 | 0.3516 | 7.1317
8 | 5.0362 | 0.3057 | 0.6613 | 0.2437 | 1.2486 | 6.3906 | 0.3386 | 0.3538 | 7.2302 | 34.9116 | 0.2734 | 0.7150 | 0.3086 | 26.9858 | 40.2359 | 0.2850 | 0.2938 | 7.1729
9 | 4.8563 | 0.3055 | 0.6616 | 0.2511 | 1.2497 | 6.0146 | 0.3384 | 0.2982 | 7.2313 | 33.6395 | 0.2778 | 0.7136 | 0.3141 | 24.9749 | 39.6835 | 0.2864 | 0.2517 | 7.1987
10 | 4.7509 | 0.3050 | 0.6619 | 0.2619 | 1.2505 | 5.7817 | 0.3380 | 0.2589 | 7.2321 | 32.6661 | 0.2762 | 0.7123 | 0.3229 | 23.0989 | 39.5986 | 0.2880 | 0.2238 | 7.2244
11 | 4.7123 | 0.3022 | 0.6624 | 0.2755 | 1.2504 | 5.6820 | 0.3375 | 0.2334 | 7.2325 | 32.8694 | 0.2722 | 0.7149 | 0.3412 | 23.3665 | 39.7041 | 0.2856 | 0.2062 | 7.2255
12 | 4.6892 | 0.2973 | 0.6631 | 0.2942 | 1.2497 | 5.6077 | 0.3368 | 0.2199 | 7.2326 | 32.1980 | 0.2646 | 0.7173 | 0.3540 | 22.1179 | 39.5932 | 0.2832 | 0.1981 | 7.2397
13 | 4.6744 | 0.2937 | 0.6637 | 0.3096 | 1.2497 | 5.5529 | 0.3362 | 0.2138 | 7.2325 | 32.1081 | 0.2584 | 0.7199 | 0.3727 | 21.8764 | 39.6253 | 0.2807 | 0.1926 | 7.2331
14 | 4.6514 | 0.2908 | 0.6644 | 0.3245 | 1.2498 | 5.4816 | 0.3356 | 0.2111 | 7.2326 | 31.9738 | 0.2545 | 0.7232 | 0.3825 | 21.7762 | 39.4369 | 0.2774 | 0.1905 | 7.2522
15 | 4.6162 | 0.2884 | 0.6649 | 0.3367 | 1.2495 | 5.3909 | 0.3350 | 0.2101 | 7.2325 | 31.9667 | 0.2520 | 0.7240 | 0.3902 | 21.8438 | 39.3435 | 0.2765 | 0.1914 | 7.2464
16 | 4.5792 | 0.2868 | 0.6652 | 0.3427 | 1.2497 | 5.3073 | 0.3347 | 0.2106 | 7.2328 | 32.0942 | 0.2502 | 0.7256 | 0.3955 | 21.8043 | 39.6276 | 0.2750 | 0.1911 | 7.2469
17 | 4.5583 | 0.2858 | 0.6655 | 0.3471 | 1.2496 | 5.2580 | 0.3344 | 0.2110 | 7.2328 | 32.0146 | 0.2472 | 0.7266 | 0.3988 | 21.6018 | 39.6686 | 0.2739 | 0.1923 | 7.2443
18 | 4.5507 | 0.2839 | 0.6658 | 0.3550 | 1.2497 | 5.2301 | 0.3341 | 0.2110 | 7.2325 | 31.8570 | 0.2456 | 0.7284 | 0.4075 | 21.4329 | 39.5025 | 0.2723 | 0.1917 | 7.2627
19 | 4.5351 | 0.2819 | 0.6661 | 0.3595 | 1.2485 | 5.1948 | 0.3339 | 0.2117 | 7.2328 | 31.5364 | 0.2407 | 0.7300 | 0.4122 | 21.3742 | 38.9172 | 0.2707 | 0.1913 | 7.2640
20 | 4.5394 | 0.2800 | 0.6663 | 0.3658 | 1.2486 | 5.1940 | 0.3337 | 0.2114 | 7.2326 | 31.6022 | 0.2405 | 0.7307 | 0.4173 | 21.6580 | 38.7536 | 0.2700 | 0.1919 | 7.2665
21 | 4.5169 | 0.2785 | 0.6664 | 0.3701 | 1.2479 | 5.1439 | 0.3335 | 0.2113 | 7.2325 | 31.5700 | 0.2372 | 0.7309 | 0.4195 | 21.7390 | 38.6076 | 0.2699 | 0.1910 | 7.2872
22 | 4.5122 | 0.2775 | 0.6664 | 0.3709 | 1.2476 | 5.1351 | 0.3335 | 0.2103 | 7.2326 | 31.9775 | 0.2343 | 0.7333 | 0.4232 | 22.0180 | 39.1374 | 0.2676 | 0.1887 | 7.2869
23 | 4.5304 | 0.2765 | 0.6665 | 0.3753 | 1.2481 | 5.1642 | 0.3335 | 0.2095 | 7.2323 | 31.9064 | 0.2349 | 0.7344 | 0.4263 | 21.6956 | 39.3076 | 0.2665 | 0.1866 | 7.2867
24 | 4.5542 | 0.2754 | 0.6665 | 0.3783 | 1.2477 | 5.2084 | 0.3334 | 0.2083 | 7.2322 | 32.1570 | 0.2300 | 0.7351 | 0.4315 | 22.2739 | 39.2267 | 0.2659 | 0.1859 | 7.3045
25 | 4.5704 | 0.2741 | 0.6665 | 0.3818 | 1.2475 | 5.2363 | 0.3334 | 0.2067 | 7.2319 | 33.0112 | 0.2272 | 0.7375 | 0.4334 | 23.0943 | 40.1119 | 0.2635 | 0.1826 | 7.3016
26 | 4.5896 | 0.2743 | 0.6664 | 0.3805 | 1.2472 | 5.2775 | 0.3335 | 0.2053 | 7.2317 | 33.1762 | 0.2266 | 0.7372 | 0.4288 | 23.3892 | 40.1559 | 0.2638 | 0.1828 | 7.3170
27 | 4.6241 | 0.2745 | 0.6663 | 0.3793 | 1.2470 | 5.3488 | 0.3336 | 0.2034 | 7.2316 | 33.2505 | 0.2243 | 0.7392 | 0.4313 | 23.1502 | 40.5395 | 0.2618 | 0.1795 | 7.3155
28 | 4.6580 | 0.2745 | 0.6663 | 0.3792 | 1.2469 | 5.4171 | 0.3336 | 0.2015 | 7.2314 | 33.1014 | 0.2273 | 0.7379 | 0.4276 | 22.7765 | 40.6202 | 0.2632 | 0.1781 | 7.3057
29 | 4.6958 | 0.2749 | 0.6661 | 0.3758 | 1.2466 | 5.4994 | 0.3338 | 0.1997 | 7.2313 | 33.5061 | 0.2208 | 0.7384 | 0.4262 | 23.9367 | 40.2816 | 0.2627 | 0.1768 | 7.3257
30 | 4.7378 | 0.2752 | 0.6661 | 0.3733 | 1.2467 | 5.5879 | 0.3339 | 0.1978 | 7.2313 | 33.1778 | 0.2241 | 0.7389 | 0.4220 | 23.7260 | 39.8389 | 0.2622 | 0.1755 | 7.3078
31 | 4.7603 | 0.2761 | 0.6659 | 0.3687 | 1.2468 | 5.6404 | 0.3341 | 0.1965 | 7.2311 | 33.5388 | 0.2219 | 0.7386 | 0.4181 | 23.8680 | 40.4315 | 0.2625 | 0.1746 | 7.3100
32 | 4.7599 | 0.2766 | 0.6657 | 0.3658 | 1.2467 | 5.6448 | 0.3342 | 0.1956 | 7.2310 | 33.6295 | 0.2199 | 0.7391 | 0.4160 | 23.9855 | 40.5010 | 0.2620 | 0.1732 | 7.3229
33 | 4.7780 | 0.2772 | 0.6657 | 0.3632 | 1.2465 | 5.6855 | 0.3343 | 0.1944 | 7.2309 | 34.0074 | 0.2234 | 0.7400 | 0.4129 | 24.4341 | 40.8065 | 0.2612 | 0.1721 | 7.3148
34 | 4.7989 | 0.2778 | 0.6656 | 0.3597 | 1.2462 | 5.7336 | 0.3344 | 0.1935 | 7.2307 | 34.6507 | 0.2205 | 0.7383 | 0.4085 | 25.5788 | 40.9651 | 0.2629 | 0.1720 | 7.3252
35 | 4.8329 | 0.2779 | 0.6655 | 0.3578 | 1.2462 | 5.8053 | 0.3344 | 0.1928 | 7.2305 | 34.3729 | 0.2195 | 0.7383 | 0.4071 | 25.0376 | 40.9555 | 0.2629 | 0.1715 | 7.3266
36 | 4.8680 | 0.2780 | 0.6655 | 0.3556 | 1.2458 | 5.8802 | 0.3345 | 0.1916 | 7.2304 | 34.5035 | 0.2195 | 0.7389 | 0.4070 | 24.9267 | 41.3267 | 0.2623 | 0.1707 | 7.3240
37 | 4.8485 | 0.2786 | 0.6654 | 0.3530 | 1.2459 | 5.8451 | 0.3345 | 0.1911 | 7.2302 | 34.1616 | 0.2226 | 0.7386 | 0.4014 | 24.4246 | 41.1508 | 0.2625 | 0.1700 | 7.3220
38 | 4.8470 | 0.2795 | 0.6652 | 0.3479 | 1.2457 | 5.8510 | 0.3347 | 0.1900 | 7.2301 | 34.3842 | 0.2210 | 0.7388 | 0.3981 | 24.8425 | 41.1857 | 0.2624 | 0.1688 | 7.3346
39 | 4.7926 | 0.2803 | 0.6651 | 0.3433 | 1.2456 | 5.7503 | 0.3348 | 0.1892 | 7.2300 | 34.3817 | 0.2240 | 0.7373 | 0.3900 | 24.7423 | 41.2951 | 0.2641 | 0.1678 | 7.3284
40 | 4.7667 | 0.2818 | 0.6649 | 0.3361 | 1.2457 | 5.7103 | 0.3350 | 0.1885 | 7.2300 | 34.5898 | 0.2225 | 0.7356 | 0.3864 | 24.8667 | 41.5999 | 0.2657 | 0.1680 | 7.3321
41 | 4.7232 | 0.2827 | 0.6648 | 0.3304 | 1.2450 | 5.6336 | 0.3352 | 0.1878 | 7.2301 | 34.0830 | 0.2238 | 0.7357 | 0.3823 | 24.5340 | 40.9253 | 0.2657 | 0.1676 | 7.3267
