epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
14 | 1.6360 | 0.3167 | 0.7677 | 0.0842 | 1.3524 | 2.0163 | 0.2321 | 0.3168 | 4.5860 | 3.8787 | 0.3085 | 0.7763 | 0.1394 | 9.3869 | 15.8591 | 0.2235 | 0.3042 | 4.5738
15 | 1.6470 | 0.3163 | 0.7678 | 0.0912 | 1.3522 | 2.0579 | 0.2320 | 0.3187 | 4.5895 | 3.9558 | 0.3097 | 0.7774 | 0.1458 | 9.5440 | 16.3991 | 0.2224 | 0.3085 | 4.5543
16 | 1.6557 | 0.3165 | 0.7681 | 0.0979 | 1.3523 | 2.0736 | 0.2317 | 0.3237 | 4.5879 | 3.9755 | 0.3084 | 0.7763 | 0.1506 | 9.7731 | 16.3201 | 0.2235 | 0.3135 | 4.5883
17 | 1.6611 | 0.3166 | 0.7684 | 0.1039 | 1.3529 | 2.0653 | 0.2314 | 0.3295 | 4.5859 | 3.9668 | 0.3086 | 0.7780 | 0.1565 | 9.7102 | 16.2368 | 0.2218 | 0.3187 | 4.5639
18 | 1.6647 | 0.3165 | 0.7685 | 0.1080 | 1.3520 | 2.0613 | 0.2313 | 0.3350 | 4.5860 | 4.0176 | 0.3076 | 0.7781 | 0.1595 | 10.0657 | 16.3644 | 0.2217 | 0.3234 | 4.5678
19 | 1.6672 | 0.3162 | 0.7685 | 0.1112 | 1.3533 | 2.0556 | 0.2314 | 0.3406 | 4.5879 | 4.0061 | 0.3078 | 0.7758 | 0.1602 | 9.9385 | 16.3593 | 0.2241 | 0.3287 | 4.6167
20 | 1.6696 | 0.3162 | 0.7686 | 0.1138 | 1.3540 | 2.0518 | 0.2313 | 0.3456 | 4.5873 | 4.0536 | 0.3082 | 0.7767 | 0.1626 | 10.0368 | 16.7100 | 0.2232 | 0.3325 | 4.5980
21 | 1.6695 | 0.3160 | 0.7684 | 0.1145 | 1.3541 | 2.0463 | 0.2314 | 0.3499 | 4.5890 | 4.0759 | 0.3081 | 0.7786 | 0.1641 | 10.3525 | 16.6167 | 0.2212 | 0.3371 | 4.5514
22 | 1.6718 | 0.3156 | 0.7685 | 0.1173 | 1.3540 | 2.0464 | 0.2314 | 0.3535 | 4.5889 | 4.0257 | 0.3079 | 0.7770 | 0.1646 | 10.0463 | 16.4156 | 0.2228 | 0.3408 | 4.5802
23 | 1.6710 | 0.3151 | 0.7685 | 0.1194 | 1.3540 | 2.0235 | 0.2314 | 0.3565 | 4.5881 | 3.9945 | 0.3068 | 0.7774 | 0.1668 | 10.0286 | 16.1127 | 0.2224 | 0.3438 | 4.5722
24 | 1.6719 | 0.3149 | 0.7686 | 0.1217 | 1.3544 | 2.0108 | 0.2312 | 0.3591 | 4.5853 | 3.9666 | 0.3074 | 0.7778 | 0.1683 | 9.7596 | 16.0853 | 0.2221 | 0.3457 | 4.5598
25 | 1.6713 | 0.3144 | 0.7687 | 0.1237 | 1.3538 | 1.9917 | 0.2312 | 0.3612 | 4.5846 | 3.9643 | 0.3086 | 0.7805 | 0.1705 | 9.7491 | 16.0470 | 0.2193 | 0.3476 | 4.5091
26 | 1.6733 | 0.3138 | 0.7688 | 0.1271 | 1.3526 | 1.9841 | 0.2311 | 0.3629 | 4.5841 | 3.9779 | 0.3058 | 0.7780 | 0.1725 | 10.0138 | 15.9144 | 0.2218 | 0.3489 | 4.5634
27 | 1.6771 | 0.3135 | 0.7690 | 0.1309 | 1.3515 | 1.9885 | 0.2309 | 0.3645 | 4.5808 | 3.9302 | 0.3059 | 0.7796 | 0.1740 | 9.8149 | 15.6269 | 0.2202 | 0.3505 | 4.5291
28 | 1.6803 | 0.3129 | 0.7691 | 0.1347 | 1.3512 | 1.9894 | 0.2307 | 0.3661 | 4.5782 | 3.9097 | 0.3042 | 0.7782 | 0.1788 | 9.7701 | 15.4358 | 0.2216 | 0.3522 | 4.5539
29 | 1.6844 | 0.3123 | 0.7693 | 0.1387 | 1.3510 | 1.9968 | 0.2305 | 0.3677 | 4.5763 | 3.8813 | 0.3050 | 0.7799 | 0.1803 | 9.6937 | 15.2097 | 0.2199 | 0.3537 | 4.5240
30 | 1.6836 | 0.3119 | 0.7693 | 0.1405 | 1.3497 | 1.9776 | 0.2305 | 0.3692 | 4.5761 | 3.8726 | 0.3050 | 0.7782 | 0.1824 | 9.6050 | 15.1820 | 0.2216 | 0.3553 | 4.5582
31 | 1.6895 | 0.3111 | 0.7696 | 0.1444 | 1.3479 | 2.0063 | 0.2303 | 0.3698 | 4.5728 | 3.9323 | 0.3023 | 0.7796 | 0.1864 | 10.1859 | 15.1809 | 0.2203 | 0.3553 | 4.5463
32 | 1.6932 | 0.3104 | 0.7698 | 0.1480 | 1.3467 | 2.0163 | 0.2300 | 0.3702 | 4.5701 | 3.8745 | 0.3022 | 0.7791 | 0.1887 | 9.8146 | 14.9566 | 0.2207 | 0.3561 | 4.5486
33 | 1.6951 | 0.3098 | 0.7700 | 0.1513 | 1.3460 | 2.0091 | 0.2299 | 0.3704 | 4.5675 | 3.8650 | 0.3024 | 0.7802 | 0.1920 | 9.7186 | 14.9278 | 0.2196 | 0.3554 | 4.5242
34 | 1.6999 | 0.3091 | 0.7704 | 0.1550 | 1.3454 | 2.0280 | 0.2295 | 0.3705 | 4.5613 | 3.9034 | 0.3000 | 0.7785 | 0.1962 | 9.8477 | 15.1519 | 0.2213 | 0.3559 | 4.5684
35 | 1.7020 | 0.3084 | 0.7706 | 0.1582 | 1.3439 | 2.0253 | 0.2292 | 0.3711 | 4.5574 | 3.9194 | 0.3009 | 0.7782 | 0.1994 | 9.8997 | 15.2190 | 0.2216 | 0.3558 | 4.5722
36 | 1.7062 | 0.3076 | 0.7708 | 0.1621 | 1.3431 | 2.0381 | 0.2290 | 0.3708 | 4.5551 | 3.9132 | 0.2997 | 0.7807 | 0.2037 | 9.7919 | 15.2434 | 0.2191 | 0.3556 | 4.5238
37 | 1.7117 | 0.3071 | 0.7711 | 0.1659 | 1.3420 | 2.0618 | 0.2287 | 0.3703 | 4.5510 | 3.9350 | 0.2983 | 0.7804 | 0.2057 | 9.8542 | 15.3911 | 0.2194 | 0.3558 | 4.5295
38 | 1.7163 | 0.3065 | 0.7713 | 0.1693 | 1.3414 | 2.0805 | 0.2286 | 0.3701 | 4.5494 | 3.9037 | 0.2988 | 0.7810 | 0.2092 | 9.6511 | 15.2454 | 0.2188 | 0.3563 | 4.5155
39 | 1.7210 | 0.3060 | 0.7716 | 0.1728 | 1.3397 | 2.0989 | 0.2283 | 0.3700 | 4.5441 | 3.9370 | 0.2981 | 0.7787 | 0.2120 | 9.8221 | 15.3734 | 0.2211 | 0.3555 | 4.5699
40 | 1.7256 | 0.3057 | 0.7718 | 0.1757 | 1.3393 | 2.1200 | 0.2280 | 0.3699 | 4.5403 | 3.9133 | 0.2985 | 0.7816 | 0.2145 | 9.6371 | 15.3066 | 0.2182 | 0.3549 | 4.5060
41 | 1.7330 | 0.3052 | 0.7720 | 0.1780 | 1.3384 | 2.1774 | 0.2278 | 0.3694 | 4.5382 | 3.9209 | 0.2985 | 0.7811 | 0.2167 | 9.6833 | 15.3061 | 0.2187 | 0.3545 | 4.5258
42 | 1.7345 | 0.3049 | 0.7721 | 0.1797 | 1.3385 | 2.1775 | 0.2277 | 0.3694 | 4.5371 | 3.8995 | 0.2979 | 0.7826 | 0.2187 | 9.4837 | 15.2888 | 0.2172 | 0.3544 | 4.4885
43 | 1.7383 | 0.3043 | 0.7723 | 0.1822 | 1.3367 | 2.1979 | 0.2275 | 0.3688 | 4.5337 | 3.9022 | 0.2967 | 0.7815 | 0.2202 | 9.5274 | 15.2621 | 0.2183 | 0.3545 | 4.5147
44 | 1.7438 | 0.3042 | 0.7725 | 0.1836 | 1.3367 | 2.2396 | 0.2274 | 0.3686 | 4.5318 | 3.8912 | 0.2966 | 0.7818 | 0.2216 | 9.4021 | 15.2672 | 0.2180 | 0.3540 | 4.5074
45 | 1.7477 | 0.3037 | 0.7725 | 0.1859 | 1.3353 | 2.2639 | 0.2273 | 0.3683 | 4.5309 | 3.9114 | 0.2960 | 0.7818 | 0.2229 | 9.5613 | 15.3035 | 0.2180 | 0.3534 | 4.5069
46 | 1.7537 | 0.3031 | 0.7729 | 0.1879 | 1.3353 | 2.3102 | 0.2269 | 0.3676 | 4.5256 | 3.8939 | 0.2949 | 0.7815 | 0.2255 | 9.5639 | 15.1038 | 0.2183 | 0.3526 | 4.5221
47 | 1.7526 | 0.3027 | 0.7731 | 0.1894 | 1.3348 | 2.2900 | 0.2267 | 0.3670 | 4.5224 | 3.9174 | 0.2950 | 0.7831 | 0.2271 | 9.6463 | 15.2480 | 0.2167 | 0.3519 | 4.4896
48 | 1.7548 | 0.3023 | 0.7733 | 0.1903 | 1.3350 | 2.3060 | 0.2265 | 0.3662 | 4.5202 | 3.9396 | 0.2940 | 0.7822 | 0.2284 | 9.7549 | 15.3514 | 0.2176 | 0.3507 | 4.5120
49 | 1.7572 | 0.3016 | 0.7734 | 0.1916 | 1.3339 | 2.3254 | 0.2264 | 0.3649 | 4.5187 | 3.8859 | 0.2937 | 0.7842 | 0.2305 | 9.5144 | 15.0427 | 0.2156 | 0.3497 | 4.4742
50 | 1.7652 | 0.3010 | 0.7737 | 0.1931 | 1.3334 | 2.3968 | 0.2261 | 0.3638 | 4.5153 | 3.8574 | 0.2934 | 0.7836 | 0.2323 | 9.3657 | 14.8902 | 0.2162 | 0.3484 | 4.4862
51 | 1.7654 | 0.3004 | 0.7739 | 0.1939 | 1.3323 | 2.3984 | 0.2259 | 0.3625 | 4.5123 | 3.8680 | 0.2945 | 0.7835 | 0.2319 | 9.5251 | 14.8333 | 0.2163 | 0.3477 | 4.4837
52 | 1.7682 | 0.2998 | 0.7742 | 0.1952 | 1.3322 | 2.4204 | 0.2257 | 0.3614 | 4.5068 | 3.8679 | 0.2924 | 0.7827 | 0.2345 | 9.5119 | 14.8379 | 0.2171 | 0.3467 | 4.4978
53 | 1.7669 | 0.2990 | 0.7742 | 0.1962 | 1.3305 | 2.4082 | 0.2256 | 0.3603 | 4.5056 | 3.8759 | 0.2916 | 0.7839 | 0.2351 | 9.5243 | 14.9041 | 0.2159 | 0.3451 | 4.4856
54 | 1.7672 | 0.2984 | 0.7743 | 0.1970 | 1.3296 | 2.4094 | 0.2256 | 0.3593 | 4.5044 | 3.9096 | 0.2898 | 0.7842 | 0.2367 | 9.9352 | 14.8231 | 0.2156 | 0.3433 | 4.4958
55 | 1.7632 | 0.2972 | 0.7744 | 0.1989 | 1.3281 | 2.3654 | 0.2255 | 0.3584 | 4.5023 | 3.8747 | 0.2890 | 0.7840 | 0.2381 | 9.6440 | 14.7708 | 0.2158 | 0.3439 | 4.4797
56 | 1.7639 | 0.2966 | 0.7744 | 0.1996 | 1.3266 | 2.3739 | 0.2254 | 0.3579 | 4.5006 | 3.8535 | 0.2884 | 0.7838 | 0.2385 | 9.6190 | 14.5805 | 0.2159 | 0.3438 | 4.4900
57 | 1.7681 | 0.2956 | 0.7745 | 0.2017 | 1.3249 | 2.4068 | 0.2253 | 0.3572 | 4.4978 | 3.8637 | 0.2875 | 0.7841 | 0.2401 | 9.6631 | 14.6304 | 0.2157 | 0.3429 | 4.4890
58 | 1.7730 | 0.2951 | 0.7746 | 0.2031 | 1.3241 | 2.4482 | 0.2252 | 0.3564 | 4.4959 | 3.8993 | 0.2873 | 0.7848 | 0.2425 | 9.8972 | 14.7307 | 0.2150 | 0.3420 | 4.4795
59 | 1.7752 | 0.2942 | 0.7747 | 0.2045 | 1.3225 | 2.4658 | 0.2251 | 0.3558 | 4.4949 | 3.8556 | 0.2858 | 0.7839 | 0.2429 | 9.6251 | 14.5743 | 0.2159 | 0.3410 | 4.4948
60 | 1.7760 | 0.2933 | 0.7747 | 0.2055 | 1.3214 | 2.4745 | 0.2251 | 0.3551 | 4.4943 | 3.8412 | 0.2842 | 0.7847 | 0.2445 | 9.6845 | 14.3735 | 0.2151 | 0.3417 | 4.4808
61 | 1.7779 | 0.2923 | 0.7748 | 0.2067 | 1.3200 | 2.4942 | 0.2250 | 0.3547 | 4.4924 | 3.8392 | 0.2843 | 0.7846 | 0.2449 | 9.5811 | 14.4573 | 0.2152 | 0.3410 | 4.4752
62 | 1.7802 | 0.2915 | 0.7749 | 0.2079 | 1.3183 | 2.5145 | 0.2250 | 0.3546 | 4.4918 | 3.8580 | 0.2833 | 0.7848 | 0.2453 | 9.6990 | 14.5281 | 0.2150 | 0.3406 | 4.4789
63 | 1.7764 | 0.2906 | 0.7750 | 0.2088 | 1.3174 | 2.4777 | 0.2249 | 0.3545 | 4.4903 | 3.8402 | 0.2818 | 0.7841 | 0.2467 | 9.7208 | 14.3275 | 0.2157 | 0.3409 | 4.4933
64 | 1.7733 | 0.2898 | 0.7751 | 0.2097 | 1.3157 | 2.4479 | 0.2248 | 0.3544 | 4.4885 | 3.7980 | 0.2811 | 0.7843 | 0.2478 | 9.4811 | 14.1473 | 0.2155 | 0.3415 | 4.4815
65 | 1.7730 | 0.2888 | 0.7752 | 0.2108 | 1.3145 | 2.4451 | 0.2247 | 0.3546 | 4.4868 | 3.7895 | 0.2806 | 0.7842 | 0.2481 | 9.5991 | 13.9476 | 0.2156 | 0.3423 | 4.4809
66 | 1.7720 | 0.2877 | 0.7753 | 0.2121 | 1.3138 | 2.4343 | 0.2245 | 0.3549 | 4.4834 | 3.7546 | 0.2794 | 0.7847 | 0.2502 | 9.3605 | 13.8231 | 0.2150 | 0.3415 | 4.4779
67 | 1.7701 | 0.2867 | 0.7754 | 0.2131 | 1.3120 | 2.4177 | 0.2244 | 0.3554 | 4.4813 | 3.7711 | 0.2781 | 0.7846 | 0.2504 | 9.5717 | 13.7919 | 0.2152 | 0.3434 | 4.4763
68 | 1.7717 | 0.2857 | 0.7755 | 0.2141 | 1.3108 | 2.4344 | 0.2243 | 0.3562 | 4.4797 | 3.7630 | 0.2781 | 0.7847 | 0.2521 | 9.4552 | 13.8095 | 0.2151 | 0.3438 | 4.4757
69 | 1.7767 | 0.2848 | 0.7757 | 0.2154 | 1.3103 | 2.4817 | 0.2241 | 0.3567 | 4.4765 | 3.7731 | 0.2771 | 0.7845 | 0.2521 | 9.4938 | 13.8790 | 0.2152 | 0.3454 | 4.4808
70 | 1.7819 | 0.2843 | 0.7758 | 0.2160 | 1.3085 | 2.5347 | 0.2241 | 0.3573 | 4.4752 | 3.7602 | 0.2762 | 0.7848 | 0.2529 | 9.4139 | 13.8351 | 0.2150 | 0.3463 | 4.4714
71 | 1.7928 | 0.2836 | 0.7759 | 0.2171 | 1.3075 | 2.6409 | 0.2239 | 0.3579 | 4.4727 | 3.7475 | 0.2763 | 0.7853 | 0.2540 | 9.2620 | 13.8504 | 0.2145 | 0.3460 | 4.4622
72 | 1.8013 | 0.2828 | 0.7760 | 0.2178 | 1.3065 | 2.7287 | 0.2238 | 0.3579 | 4.4708 | 3.7666 | 0.2753 | 0.7848 | 0.2546 | 9.2846 | 14.0226 | 0.2150 | 0.3459 | 4.4678
73 | 1.8109 | 0.2821 | 0.7762 | 0.2183 | 1.3063 | 2.8265 | 0.2236 | 0.3576 | 4.4678 | 3.7652 | 0.2742 | 0.7853 | 0.2553 | 9.2475 | 14.0492 | 0.2145 | 0.3457 | 4.4623
74 | 1.8170 | 0.2814 | 0.7763 | 0.2187 | 1.3055 | 2.8909 | 0.2235 | 0.3575 | 4.4663 | 3.7775 | 0.2744 | 0.7857 | 0.2555 | 9.2529 | 14.1617 | 0.2141 | 0.3448 | 4.4591
75 | 1.8243 | 0.2806 | 0.7764 | 0.2195 | 1.3048 | 2.9660 | 0.2235 | 0.3574 | 4.4655 | 3.8031 | 0.2737 | 0.7856 | 0.2563 | 9.3344 | 14.3368 | 0.2142 | 0.3455 | 4.4561
76 | 1.8322 | 0.2798 | 0.7765 | 0.2202 | 1.3041 | 3.0457 | 0.2234 | 0.3575 | 4.4634 | 3.8004 | 0.2720 | 0.7851 | 0.2574 | 9.2639 | 14.3869 | 0.2147 | 0.3454 | 4.4651
77 | 1.8371 | 0.2792 | 0.7765 | 0.2207 | 1.3031 | 3.0963 | 0.2234 | 0.3577 | 4.4637 | 3.7998 | 0.2718 | 0.7853 | 0.2571 | 9.4057 | 14.2451 | 0.2145 | 0.3460 | 4.4587
78 | 1.8472 | 0.2786 | 0.7765 | 0.2210 | 1.3020 | 3.2015 | 0.2234 | 0.3578 | 4.4641 | 3.8224 | 0.2711 | 0.7858 | 0.2573 | 9.3836 | 14.4940 | 0.2140 | 0.3452 | 4.4573
79 | 1.8642 | 0.2782 | 0.7764 | 0.2211 | 1.3003 | 3.3762 | 0.2234 | 0.3579 | 4.4650 | 3.8340 | 0.2700 | 0.7852 | 0.2574 | 9.4173 | 14.5884 | 0.2146 | 0.3467 | 4.4649
80 | 1.8761 | 0.2777 | 0.7764 | 0.2210 | 1.2990 | 3.5014 | 0.2235 | 0.3579 | 4.4667 | 3.8358 | 0.2701 | 0.7853 | 0.2578 | 9.3521 | 14.6641 | 0.2145 | 0.3463 | 4.4660
81 | 1.8911 | 0.2770 | 0.7764 | 0.2215 | 1.2971 | 3.6553 | 0.2234 | 0.3578 | 4.4667 | 3.8462 | 0.2699 | 0.7857 | 0.2579 | 9.3770 | 14.7493 | 0.2141 | 0.3462 | 4.4524
82 | 1.9030 | 0.2765 | 0.7763 | 0.2216 | 1.2962 | 3.7780 | 0.2235 | 0.3576 | 4.4685 | 3.8695 | 0.2686 | 0.7856 | 0.2594 | 9.4319 | 14.9162 | 0.2142 | 0.3449 | 4.4672
83 | 1.9194 | 0.2757 | 0.7764 | 0.2228 | 1.2946 | 3.9409 | 0.2234 | 0.3570 | 4.4666 | 3.8692 | 0.2685 | 0.7862 | 0.2596 | 9.3893 | 14.9572 | 0.2136 | 0.3460 | 4.4553
84 | 1.9324 | 0.2754 | 0.7764 | 0.2229 | 1.2933 | 4.0730 | 0.2234 | 0.3565 | 4.4670 | 3.8933 | 0.2686 | 0.7857 | 0.2601 | 9.4662 | 15.1215 | 0.2141 | 0.3446 | 4.4544
85 | 1.9464 | 0.2748 | 0.7765 | 0.2236 | 1.2911 | 4.2134 | 0.2234 | 0.3556 | 4.4673 | 3.9039 | 0.2673 | 0.7855 | 0.2617 | 9.3900 | 15.2949 | 0.2143 | 0.3441 | 4.4649
86 | 1.9655 | 0.2738 | 0.7765 | 0.2250 | 1.2892 | 4.4024 | 0.2233 | 0.3547 | 4.4667 | 3.9347 | 0.2665 | 0.7863 | 0.2631 | 9.4889 | 15.5028 | 0.2135 | 0.3433 | 4.4459
87 | 1.9757 | 0.2728 | 0.7767 | 0.2268 | 1.2874 | 4.4993 | 0.2231 | 0.3535 | 4.4638 | 3.9351 | 0.2655 | 0.7862 | 0.2649 | 9.4282 | 15.5590 | 0.2136 | 0.3428 | 4.4483
88 | 1.9887 | 0.2719 | 0.7768 | 0.2284 | 1.2859 | 4.6240 | 0.2230 | 0.3522 | 4.4609 | 3.9623 | 0.2647 | 0.7865 | 0.2669 | 9.5084 | 15.7412 | 0.2132 | 0.3408 | 4.4389
89 | 2.0059 | 0.2706 | 0.7770 | 0.2309 | 1.2841 | 4.7866 | 0.2228 | 0.3507 | 4.4575 | 3.9782 | 0.2632 | 0.7872 | 0.2699 | 9.4875 | 15.9052 | 0.2125 | 0.3390 | 4.4309
90 | 2.0227 | 0.2694 | 0.7773 | 0.2332 | 1.2815 | 4.9467 | 0.2226 | 0.3491 | 4.4530 | 3.9929 | 0.2624 | 0.7870 | 0.2723 | 9.4395 | 16.0871 | 0.2128 | 0.3376 | 4.4298
91 | 2.0366 | 0.2684 | 0.7775 | 0.2354 | 1.2798 | 5.0769 | 0.2223 | 0.3474 | 4.4489 | 4.0269 | 0.2608 | 0.7873 | 0.2748 | 9.5798 | 16.2744 | 0.2125 | 0.3357 | 4.4311
92 | 2.0540 | 0.2672 | 0.7777 | 0.2380 | 1.2783 | 5.2382 | 0.2221 | 0.3456 | 4.4438 | 4.0622 | 0.2593 | 0.7874 | 0.2778 | 9.6769 | 16.5119 | 0.2124 | 0.3342 | 4.4356
93 | 2.0718 | 0.2659 | 0.7781 | 0.2411 | 1.2763 | 5.4012 | 0.2217 | 0.3437 | 4.4372 | 4.0756 | 0.2584 | 0.7881 | 0.2815 | 9.5933 | 16.7058 | 0.2117 | 0.3321 | 4.4174
94 | 2.0848 | 0.2649 | 0.7784 | 0.2439 | 1.2741 | 5.5175 | 0.2214 | 0.3419 | 4.4304 | 4.0965 | 0.2577 | 0.7884 | 0.2841 | 9.6431 | 16.8479 | 0.2114 | 0.3305 | 4.4100
95 | 2.0989 | 0.2637 | 0.7787 | 0.2471 | 1.2721 | 5.6420 | 0.2211 | 0.3402 | 4.4235 | 4.1140 | 0.2565 | 0.7888 | 0.2878 | 9.6431 | 17.0005 | 0.2110 | 0.3289 | 4.4012
96 | 2.1131 | 0.2625 | 0.7791 | 0.2504 | 1.2704 | 5.7656 | 0.2207 | 0.3386 | 4.4156 | 4.1332 | 0.2553 | 0.7892 | 0.2910 | 9.7041 | 17.1103 | 0.2105 | 0.3273 | 4.3959
97 | 2.1235 | 0.2616 | 0.7795 | 0.2534 | 1.2685 | 5.8522 | 0.2203 | 0.3373 | 4.4076 | 4.1500 | 0.2547 | 0.7898 | 0.2942 | 9.7189 | 17.2412 | 0.2099 | 0.3260 | 4.3819
98 | 2.1328 | 0.2608 | 0.7798 | 0.2560 | 1.2671 | 5.9308 | 0.2200 | 0.3363 | 4.4005 | 4.1540 | 0.2539 | 0.7903 | 0.2970 | 9.6544 | 17.3271 | 0.2095 | 0.3249 | 4.3724
99 | 2.1410 | 0.2601 | 0.7801 | 0.2582 | 1.2661 | 5.9991 | 0.2197 | 0.3357 | 4.3947 | 4.1622 | 0.2535 | 0.7905 | 0.2988 | 9.6828 | 17.3668 | 0.2093 | 0.3246 | 4.3691
100 | 2.1467 | 0.2598 | 0.7803 | 0.2595 | 1.2662 | 6.0468 | 0.2196 | 0.3354 | 4.3913 | 4.1652 | 0.2534 | 0.7906 | 0.2995 | 9.6819 | 17.3920 | 0.2092 | 0.3245 | 4.3662
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 4.7529 | 0.3883 | 0.8142 | 0.1709 | 1.3928 | 31.6112 | 0.1856 | 0.8745 | 3.8040 | 7.1466 | 0.3552 | 0.8716 | 0.1614 | 23.4955 | 33.7540 | 0.1281 | 0.9072 | 2.7898
2 | 1.9961 | 0.3663 | 0.7924 | 0.0544 | 1.2834 | 5.5778 | 0.2074 | 0.9754 | 4.1036 | 5.1392 | 0.3423 | 0.8312 | 0.1335 | 14.2662 | 23.3982 | 0.1685 | 0.9198 | 3.4994
3 | 1.8158 | 0.3502 | 0.7832 | 0.0570 | 1.2965 | 3.8685 | 0.2166 | 0.9373 | 4.2859 | 4.1873 | 0.3304 | 0.8068 | 0.1125 | 11.0126 | 17.4604 | 0.1930 | 0.8823 | 3.9508
4 | 1.7172 | 0.3385 | 0.7765 | 0.0515 | 1.3042 | 3.0282 | 0.2234 | 0.8725 | 4.4085 | 3.9064 | 0.3224 | 0.7919 | 0.1029 | 9.8725 | 15.9457 | 0.2079 | 0.8098 | 4.2193
5 | 1.6667 | 0.3318 | 0.7724 | 0.0485 | 1.3140 | 2.5972 | 0.2274 | 0.7836 | 4.4798 | 3.7768 | 0.3181 | 0.7840 | 0.1004 | 9.5017 | 15.0689 | 0.2158 | 0.7150 | 4.3711
6 | 1.6428 | 0.3279 | 0.7702 | 0.0513 | 1.3218 | 2.3514 | 0.2296 | 0.6826 | 4.5219 | 3.6784 | 0.3159 | 0.7786 | 0.1023 | 9.1461 | 14.4270 | 0.2212 | 0.6152 | 4.4782
7 | 1.6327 | 0.3255 | 0.7693 | 0.0585 | 1.3272 | 2.1894 | 0.2305 | 0.5822 | 4.5443 | 3.6375 | 0.3152 | 0.7770 | 0.1078 | 9.0683 | 14.0394 | 0.2228 | 0.5215 | 4.5151
8 | 1.6302 | 0.3243 | 0.7694 | 0.0681 | 1.3314 | 2.0714 | 0.2304 | 0.4932 | 4.5481 | 3.5637 | 0.3147 | 0.7764 | 0.1129 | 8.8203 | 13.4994 | 0.2234 | 0.4423 | 4.5380
9 | 1.6309 | 0.3238 | 0.7699 | 0.0759 | 1.3367 | 2.0004 | 0.2299 | 0.4214 | 4.5422 | 3.5879 | 0.3160 | 0.7771 | 0.1195 | 8.8154 | 13.6700 | 0.2227 | 0.3821 | 4.5225
10 | 1.6328 | 0.3232 | 0.7704 | 0.0825 | 1.3422 | 1.9532 | 0.2295 | 0.3699 | 4.5382 | 3.5254 | 0.3150 | 0.7764 | 0.1238 | 8.5619 | 13.2590 | 0.2234 | 0.3402 | 4.5471
11 | 1.6368 | 0.3221 | 0.7705 | 0.0889 | 1.3438 | 1.9371 | 0.2293 | 0.3346 | 4.5401 | 3.5486 | 0.3136 | 0.7780 | 0.1283 | 8.9136 | 13.1103 | 0.2219 | 0.3133 | 4.5251
12 | 1.6373 | 0.3206 | 0.7701 | 0.0940 | 1.3427 | 1.9057 | 0.2298 | 0.3132 | 4.5505 | 3.5531 | 0.3119 | 0.7756 | 0.1306 | 8.9492 | 13.1046 | 0.2242 | 0.2982 | 4.5743
13 | 1.6360 | 0.3188 | 0.7693 | 0.0975 | 1.3401 | 1.8751 | 0.2305 | 0.3022 | 4.5666 | 3.5151 | 0.3116 | 0.7770 | 0.1335 | 8.7139 | 12.9395 | 0.2228 | 0.2918 | 4.5457
14 | 1.6322 | 0.3171 | 0.7686 | 0.0995 | 1.3396 | 1.8322 | 0.2313 | 0.2993 | 4.5816 | 3.5334 | 0.3085 | 0.7738 | 0.1350 | 8.9185 | 12.9182 | 0.2261 | 0.2915 | 4.6160
15 | 1.6296 | 0.3156 | 0.7680 | 0.1011 | 1.3378 | 1.8042 | 0.2319 | 0.3025 | 4.5938 | 3.5207 | 0.3071 | 0.7750 | 0.1374 | 8.8783 | 12.8220 | 0.2248 | 0.2965 | 4.5981
16 | 1.6283 | 0.3144 | 0.7677 | 0.1034 | 1.3369 | 1.7823 | 0.2321 | 0.3089 | 4.5987 | 3.5353 | 0.3071 | 0.7764 | 0.1438 | 8.7667 | 13.0235 | 0.2235 | 0.3030 | 4.5695
17 | 1.6310 | 0.3134 | 0.7679 | 0.1079 | 1.3372 | 1.7742 | 0.2319 | 0.3163 | 4.5943 | 3.6161 | 0.3038 | 0.7751 | 0.1496 | 9.1719 | 13.3822 | 0.2247 | 0.3091 | 4.6151
18 | 1.6350 | 0.3123 | 0.7681 | 0.1133 | 1.3376 | 1.7707 | 0.2318 | 0.3244 | 4.5925 | 3.6568 | 0.3037 | 0.7764 | 0.1574 | 9.1668 | 13.7221 | 0.2234 | 0.3168 | 4.5898
19 | 1.6399 | 0.3115 | 0.7684 | 0.1183 | 1.3382 | 1.7782 | 0.2315 | 0.3331 | 4.5884 | 3.7076 | 0.3032 | 0.7778 | 0.1627 | 9.3460 | 14.0084 | 0.2220 | 0.3242 | 4.5637
20 | 1.6439 | 0.3108 | 0.7686 | 0.1226 | 1.3388 | 1.7815 | 0.2313 | 0.3399 | 4.5849 | 3.7398 | 0.3034 | 0.7791 | 0.1675 | 9.4996 | 14.1265 | 0.2207 | 0.3298 | 4.5430
